epoch	time	thermal_status	battery_c	virtual_skin_c	skin_therm1_c	skin_therm2_c	neutral_c	quiet_c	disp_c	charger_skin_c	tpu_c	cellular_c	batt_level	cool_cpu0	cool_cpu1	cool_cpu2	cool_gpu	cool_tpu	note
1783085992	06:39:52	0	26.7	33.5797	36.625	35.779003	31.015001	28.656002	27.966002	39.296	52.000004	33.5797	73	0	0	0	0	0	
1783086007	06:40:07	0	26.7	33.873253	37.092003	36.513	31.082	28.656002	28.010002	39.919003	51.000004	33.873253	73	0	0	0	0	0	
1783086022	06:40:22	0	26.800001	33.818752	36.981003	35.912003	31.171001	28.678001	28.055002	38.45	49.000004	33.818752	73	0	0	0	0	0	
1783086037	06:40:37	0	26.800001	33.650852	36.781002	35.623	31.082	28.656002	28.055002	38.272003	49.000004	33.650852	73	0	0	0	0	0	
1783086052	06:40:52	0	26.800001	33.5731	36.602	35.668003	31.038002	28.678001	27.988	38.873	53.000004	33.5731	73	0	0	0	0	0	
1783086068	06:41:08	0	26.800001	34.10255	37.493	36.936	31.193	28.678001	27.988	40.587	54.000004	34.10255	73	0	0	0	0	0	
1783086083	06:41:23	0	26.800001	34.395554	37.983	37.226	31.327002	28.812002	28.010002	40.929	55.000004	34.395554	73	0	0	0	0	0	
1783086098	06:41:38	0	26.900002	34.54015	37.983	37.204002	31.527002	28.789001	28.077002	40.52	45.000004	34.54015	72	0	0	0	0	0	
1783086113	06:41:53	0	26.900002	33.454002	35.645	35.467003	31.305002	28.789001	28.122002	37.315002	39.0	33.454002	72	0	0	0	0	0	
1783086128	06:42:08	0	26.900002	32.3333	33.887	34.043003	30.793001	28.767002	28.099	35.378002	36.0	32.3333	72	0	0	0	0	0	
1783086143	06:42:23	0	27.000002	31.195602	32.284	32.573	30.125002	28.611002	28.033	33.33	35.0	31.195602	72	0	0	0	0	0	
1783086159	06:42:39	0	26.900002	30.6479	31.572002	31.95	29.724	28.500002	27.966002	32.93	36.0	30.6479	72	0	0	0	0	0	
1783086174	06:42:54	0	27.000002	31.390352	33.108	33.776	29.657001	28.322	27.810001	36.046	39.0	31.390352	72	0	0	0	0	0	
1783086189	06:43:09	0	26.900002	31.760052	33.954002	34.577003	29.702002	28.344002	27.788002	37.871002	48.000004	31.760052	72	0	0	0	0	0	
1783086204	06:43:24	0	26.800001	32.508904	35.356003	35.245003	29.991001	28.300001	27.743002	38.406002	48.000004	32.508904	72	0	0	0	0	0	
1783086219	06:43:39	0	26.7	32.77045	35.556004	35.311	30.214	28.366001	27.743002	38.339	47.000004	32.77045	72	0	0	0	0	0	
1783086234	06:43:54	0	26.900002	32.6513	35.334003	34.978	30.258001	28.344002	27.699001	37.960003	54.000004	32.6513	72	0	0	0	0	0	
1783086249	06:44:09	0	26.800001	33.35815	36.692	36.669003	30.414001	28.522001	27.765001	42.097	60.000004	33.35815	72	0	0	0	0	0	
1783086265	06:44:25	0	26.800001		38.873	38.539	31.060001	28.544	27.810001	43.472004	55.000004		72	0	0	0	0	0	
1783086280	06:44:40	0	26.7	34.4275	37.715	37.315002	31.349	28.634	27.943	40.453003	49.000004	34.4275	72	0	0	0	0	0	
1783086295	06:44:55	0	26.800001	34.341053	37.827003	37.715	31.216002	28.789001	28.010002	41.983	60.000004	34.341053	72	0	0	0	0	0	
1783086310	06:45:10	0	26.900002	35.175804	39.274002	38.984	31.550001	28.834002	28.033	43.907	62.000004	35.175804	72	0	0	0	0	0	
1783086325	06:45:25	0	26.900002	35.858253	39.875	39.697002	32.062	29.012001	28.166002	44.548	57.000004	35.858253	72	0	0	0	0	0	
1783086340	06:45:40	0	26.900002	35.0675	38.138	38.272003	31.972002	28.990002	28.277	41.273003	44.000004	35.0675	72	0	0	0	0	0	
1783086355	06:45:55	0	27.000002	34.61015	37.626003	38.049004	31.728	29.145	28.366001	42.029003	54.000004	34.61015	72	0	0	0	0	0	
1783086371	06:46:11	0	27.1	34.766953	38.116	37.693	31.794	29.145	28.455002	41.319	52.000004	34.810654	72	0	0	0	0	0	
1783086386	06:46:26	0	27.1	34.59375	37.760002	37.293003	31.750002	29.123001	28.411001	40.275	48.000004	34.59375	72	0	0	0	0	0	
1783086401	06:46:41	0	27.400002	34.43125	37.582	37.56	31.661001	29.19	28.389002	41.754	59.000004	34.43125	72	0	0	0	0	0	
1783086416	06:46:56	0	27.500002	35.7923	40.186	39.697002	31.995	29.279001	28.455002	44.938004	65.0	35.7923	72	0	0	0	0	0	
1783086431	06:47:11	0	27.300001	36.542503	40.838	40.053	32.685	29.324001	28.544	44.365	54.000004	36.542503	72	0	0	0	0	0	
1783086446	06:47:26	0	27.300001	35.80575	39.363003	38.739002	32.596	29.390001	28.589	42.304	55.000004	35.80575	72	0	0	0	0	0	
1783086461	06:47:41	0	27.500002	35.874554	39.719	39.429	32.484	29.546001	28.634	44.044003	62.000004	35.874554	72	0	0	0	0	0	
1783086477	06:47:57	0	27.800001	36.771	41.273003	40.7	32.818	29.635002	28.745	45.867	64.0	36.771	72	0	0	0	0	0	
1783086492	06:48:12	0	27.6	36.700104	40.746002	40.053	33.041	29.680002	28.834002	43.93	53.000004	36.700104	72	0	0	0	0	0	
1783086507	06:48:27	0	27.6	35.8333	39.229	38.762	32.818	29.769001	28.901001	42.097	51.000004	35.8333	72	0	0	0	0	0	
1783086522	06:48:42	0	27.6	35.3394	38.406002	37.871002	32.685	29.724	28.878002	40.587	51.000004	35.3394	72	0	0	0	0	0	
1783086537	06:48:57	0	27.6	35.1989	38.272003	38.072002	32.484	29.724	28.901001	41.479	49.000004	35.1989	72	0	0	0	0	0	
1783086552	06:49:12	0	27.800001	34.863953	37.827003	37.471	32.306	29.702002	28.856	40.677002	49.000004	34.863953	72	0	0	0	0	0	
1783086567	06:49:27	0	27.800001	34.630104	37.404003	37.025	32.217003	29.613	28.834002	39.964	49.000004	34.630104	72	0	0	0	0	0	
1783086583	06:49:43	0	27.800001	34.53785	37.359	37.003002	32.084	29.546001	28.812002	39.786003	49.000004	34.53785	72	0	0	0	0	0	
1783086598	06:49:58	0	27.7	34.362103	37.114002	36.892002	31.928001	29.546001	28.745	40.209003	49.000004	34.362103	72	0	0	0	0	0	
1783086613	06:50:13	0	27.7	34.480103	37.515003	36.892002	31.928001	29.457	28.767002	39.897003	49.000004	34.480103	72	0	0	0	0	0	
1783086628	06:50:28	0	27.800001	34.438656	37.315002	37.092003	31.883001	29.457	28.7	40.298	49.000004	34.438656	72	0	0	0	0	0	
1783086643	06:50:43	0	27.7	34.354355	37.204002	36.936	31.861002	29.413002	28.656002	40.120003	50.000004	34.354355	72	0	0	0	0	0	
1783086658	06:50:58	0	27.7	34.197502	36.892002	36.870003	31.728	29.457	28.634	40.498	51.000004	34.197502	72	0	0	0	0	0	
1783086673	06:51:13	0	27.7	34.012604	36.358	36.847	31.661001	29.346	28.656002	39.585003	42.000004	34.012604	72	0	0	0	0	0	
1783086689	06:51:29	0	27.7	33.780956	36.313004	36.847	31.438002	29.435001	28.634	40.342003	52.000004	33.780956	72	0	0	0	0	0	
1783086704	06:51:44	0	27.7	34.37655	37.582	37.293003	31.594002	29.368002	28.611002	40.815002	51.000004	34.37655	72	0	0	0	0	0	
1783086719	06:51:59	0	27.7	34.514503	37.760002	37.293003	31.683	29.346	28.611002	40.906002	49.000004	34.514503	71	0	0	0	0	0	
1783086734	06:52:14	0	27.900002	34.447853	37.56	37.382	31.683	29.435001	28.567001	41.021004	57.000004	34.447853	71	0	0	0	0	0	
1783086749	06:52:29	0	27.900002	35.315903	39.207	38.940002	31.95	29.502	28.634	44.136	62.000004	35.315903	71	0	0	0	0	0	
1783086764	06:52:44	0	27.7	36.19075	40.52	40.120003	32.373	29.524002	28.656002	45.128002	56.000004	36.19075	71	0	0	0	0	0	
1783086779	06:52:59	0	27.7	35.842403	39.429	38.762	32.596	29.591002	28.789001	41.960003	53.000004	35.842403	71	0	0	0	0	0	
1783086795	06:53:15	0	27.900002	35.864605	39.741	39.385002	32.507	29.702002	28.834002	43.998	64.0	35.864605	71	0	0	0	0	0	
1783086810	06:53:30	0	28.000002	36.9845	41.616	40.952003	32.952	29.836002	28.901001	46.225002	65.0	36.9845	71	0	0	0	0	0	
1783086825	06:53:45	0	27.800001	37.132652	41.296	41.09	33.241	29.880001	28.990002	45.987003	53.000004	37.132652	71	0	0	0	0	0	
1783086840	06:54:00	0	27.900002	35.681004	38.45	38.806004	32.93	29.991001	29.056002	42.235	51.000004	36.1684	71	0	0	0	0	0	
1783086855	06:54:15	0	27.900002	35.885803	39.429	39.474003	32.752003	29.991001	29.079	43.609	53.000004	35.885803	71	0	0	0	0	0	
1783086870	06:54:30	0	27.900002		39.207	38.717003	32.774002	29.969002	29.056002	42.074	52.000004		71	0	0	0	0	0	
1783086886	06:54:46	0	28.000002	35.30575	38.361	37.871002	32.640003	29.902002	29.101002	40.838	51.000004	35.30575	71	0	0	0	0	0	
1783086901	06:55:01	0	28.2	35.3759	38.695004	38.584003	32.484	29.969002	29.101002	43.036003	62.000004	35.3759	71	0	0	0	0	0	
1783086916	06:55:16	0	28.1	36.313053	40.364002	40.053	32.796	29.991001	29.123001	45.605003	64.0	36.313053	71	0	0	0	0	0	
1783086931	06:55:31	0	28.1	36.9085	40.998	40.387	33.197002	29.991001	29.145	44.640003	55.000004	36.9863	71	0	0	0	0	0	
1783086946	06:55:46	0	28.1	36.264103	39.719	39.162003	33.152	30.058	29.168001	42.418003	52.000004	36.264103	71	0	0	0	0	0	
1783086961	06:56:01	0	28.300001	35.71905	38.940002	38.762	32.841003	30.125002	29.19	42.785004	59.000004	35.71905	71	0	0	0	0	0	
1783086977	06:56:17	0	28.600002	36.439903	40.431004	40.120003	32.996002	30.147001	29.145	45.223003	68.0	36.439903	71	0	0	2	0	0	
1783086992	06:56:32	0	28.300001	37.4765	42.212	41.593002	33.375	30.169	29.235	47.085003	55.000004	37.4765	71	0	0	7	0	0	
1783087007	06:56:47	0	28.2	36.836452	40.209003	40.342003	33.531002	30.169	29.301	43.861004	47.000004	36.836452	71	0	0	0	0	0	
1783087022	06:57:02	0	28.300001	36.016953	39.118	39.385002	33.152	30.303001	29.346	43.105003	55.000004	36.016953	71	0	0	0	0	0	
1783087037	06:57:17	0	28.300001	36.3029	39.919003	39.452003	33.152	30.258001	29.301	43.105003	53.000004	36.3029	71	0	0	0	0	0	
1783087052	06:57:32	0	28.400002	36.13525	39.608	39.073	33.108	30.214	29.235	42.441	52.000004	36.13525	71	0	0	0	0	0	
1783087067	06:57:47	0	28.500002		38.918003	38.828003	32.885002	30.348001	29.279001	42.716003	58.000004		71	0	0	0	0	0	
1783087083	06:58:03	0	28.600002	36.485554	40.453003	40.164	33.063	30.281002	29.257002	45.032	64.0	36.485554	71	0	0	0	0	0	
1783087098	06:58:18	0	28.500002	37.245953	41.662003	41.204002	33.419003	30.325	29.279001	46.369003	58.000004	37.245953	71	0	0	0	0	0	
1783087113	06:58:33	0	28.400002	36.84505	40.498	39.852	33.575	30.348001	29.390001	43.288002	52.000004	36.84505	71	0	0	0	0	0	
1783087128	06:58:48	0	28.500002	36.51245	40.142002	39.674004	33.375	30.392002	29.479002	43.243004	61.000004	36.51245	70	0	0	0	0	0	
1783087143	06:59:03	0	28.500002	37.52695	42.120003	41.525	33.642002	30.503002	29.457	46.822002	66.0	37.52695	70	0	0	0	0	0	
1783087158	06:59:18	0	28.800001	38.1216	42.945004	42.166	33.954002	30.548002	29.502	47.896004	55.000004	38.1216	70	0	0	2	0	0	
1783087173	06:59:33	0	28.300001	37.733303	41.525	41.891003	34.043003	30.615002	29.568	46.249	48.000004	37.733303	70	0	0	0	0	0	
1783087189	06:59:49	0	28.800001	36.5045	39.608	40.275	33.553	30.748001	29.657001	44.365	54.000004	36.5045	70	0	0	0	0	0	
1783087204	07:00:04	0	28.500002	36.646053	40.186	40.231003	33.442	30.726002	29.657001	44.136	53.000004	36.646053	70	0	0	0	0	0	
1783087219	07:00:19	0	28.600002	36.564552	39.986	40.008003	33.419003	30.704002	29.657001	43.174004	52.000004	36.564552	71	0	0	0	0	0	
1783087234	07:00:34	0	28.600002	36.052547	39.118	39.118	33.241	30.681002	29.657001	42.372	56.000004	36.052547	71	0	0	0	0	0	
1783087249	07:00:49	0	28.800001	36.482155	40.209003	40.186	33.241	30.659002	29.635002	44.892002	64.0	36.482155	71	0	0	0	0	0	
1783087264	07:01:04	0	28.800001	37.6562	42.212	41.571003	33.731003	30.681002	29.635002	46.941	62.000004	37.6562	71	0	0	0	0	0	
1783087280	07:01:20	0	28.500002	37.491253	41.319	41.044003	33.931	30.726002	29.680002	44.869003	53.000004	37.491253	71	0	0	0	0	0	
1783087295	07:01:35	0	29.000002	36.84505	40.453003	40.253002	33.664	30.793001	29.769001	44.388	61.000004	36.84505	71	0	0	0	0	0	
1783087310	07:01:50	0	28.900002	37.4142	41.639004	41.204002	33.798	30.815	29.769001	46.416	65.0	37.4142	71	0	0	0	0	0	
1783087325	07:02:05	0	29.000002	38.05625	42.624	42.006	34.087	30.837002	29.769001	47.108	64.0	38.05625	71	0	0	0	0	0	
1783087340	07:02:20	0	28.600002	37.864952	41.525	42.052002	34.221	30.904001	29.836002	46.416	51.000004	37.864952	71	0	0	0	0	0	
1783087355	07:02:35	0	28.800001	36.66265	39.34	40.142002	33.865	30.993002	29.902002	43.38	53.000004	36.66265	71	0	0	1	0	0	
1783087370	07:02:50	0	28.800001	36.8549	40.364002	40.498	33.664	30.993002	29.902002	44.250004	55.000004	36.8549	71	0	0	0	0	0	
1783087386	07:03:06	0	28.800001	36.712753	40.120003	40.120003	33.597	30.949001	29.858002	43.976	53.000004	36.712753	71	0	0	0	0	0	
1783087401	07:03:21	0	28.900002	36.371952	39.407	39.541	33.508003	30.926	29.858002	42.899002	52.000004	36.371952	71	0	0	0	0	0	
1783087416	07:03:36	0	29.000002	36.69065	40.387	40.387	33.464	30.926	29.836002	44.984	62.000004	36.69065	71	0	0	0	0	0	
1783087431	07:03:51	0	28.800001	37.392452	41.593002	41.158	33.731003	30.882002	29.813002	45.963	61.000004	37.392452	71	0	0	0	0	0	
1783087446	07:04:06	0	28.800001	37.248554	40.861	40.565002	33.954002	30.926	29.769001	44.136	53.000004	37.248554	71	0	0	0	0	0	
1783087461	07:04:21	0	28.7	36.6892	39.941	39.941	33.709003	30.904001	29.813002	43.586002	51.000004	36.6892	71	0	0	0	0	0	
1783087477	07:04:37	0	29.000002		39.207	39.296	33.508003	30.904001	29.813002	42.235	52.000004		71	0	0	0	0	0	
1783087492	07:04:52	0	29.2	36.68925	40.476	40.364002	33.419003	30.859001	29.836002	45.438004	63.000004	36.68925	71	0	0	0	0	0	
1783087507	07:05:07	0	29.000002	37.47715	41.800003	41.410004	33.709003	30.837002	29.813002	46.416	65.0	37.47715	71	0	0	0	0	0	
1783087522	07:05:22	0	28.7	37.718903	41.410004	41.983	34.043003	30.926	29.836002	46.559002	52.000004	37.718903	71	0	0	0	0	0	
1783087537	07:05:37	0	29.100002	36.569	39.207	40.097	33.731003	30.993002	29.902002	43.38	54.000004	36.569	71	0	0	0	0	0	
1783087552	07:05:52	0	28.800001	36.744354	40.209003	40.746002	33.553	31.015001	29.969002	45.199	55.000004	36.744354	71	0	0	0	0	0	
1783087568	07:06:08	0	28.800001	36.81185	40.209003	40.275	33.642002	31.060001	29.925001	44.136	53.000004	36.81185	71	0	0	0	0	0	
1783087583	07:06:23	0	28.800001	36.4056	39.496002	39.519	33.531002	31.015001	29.925001	42.853	52.000004	36.4056	72	0	0	0	0	0	
1783087598	07:06:38	0	28.900002	36.771503	40.542004	40.476	33.486	30.926	29.858002	45.199	63.000004	36.771503	72	0	0	0	0	0	
1783087613	07:06:53	0	29.2	37.49615	41.823	41.410004	33.731003	30.926	29.880001	46.345	65.0	37.49615	72	0	0	0	0	0	
1783087628	07:07:08	0	28.900002	37.850403	42.097	41.616	34.02	30.904001	29.858002	46.154003	55.000004	37.850403	72	0	0	0	0	0	
1783087643	07:07:23	0	28.800001	36.960953	40.320004	40.320004	33.865	31.015001	29.902002	43.747	54.000004	36.960953	71	0	0	0	0	0	
1783087658	07:07:38	0	28.800001	36.46545	39.496002	39.541	33.686	30.993002	29.902002	42.807003	51.000004	36.46545	71	0	0	0	0	0	
1783087674	07:07:54	0	29.2		40.164	40.142002	33.442	30.971	29.880001	44.457	62.000004		71	0	0	0	0	0	
1783087689	07:08:09	0	29.2	37.506252	41.823	41.387	33.776	30.926	29.858002	46.870003	65.0	37.506252	72	0	0	0	0	0	
1783087704	07:08:24	0	28.800001	37.904003	42.074	41.823	34.065002	30.971	29.880001	46.774002	49.000004	37.904003	72	0	0	0	0	0	
1783087719	07:08:39	0	28.800001	36.2717	38.762	39.496002	33.686	31.060001	29.902002	42.143	45.000004	36.2717	72	0	0	0	0	0	
1783087734	07:08:54	0	28.800001	35.34715	37.382	38.294003	33.219	30.993002	29.880001	40.387	43.000004	35.34715	72	0	0	0	0	0	
1783087749	07:09:09	0	28.7	34.289604	35.823	36.936	32.618	30.904001	29.813002	38.539	41.000004	34.289604	72	0	0	0	0	0	
1783087764	07:09:24	0	28.800001	33.714252	35.067	36.202003	32.217003	30.793001	29.680002	37.671	40.0	33.714252	72	0	0	0	0	0	
1783087779	07:09:39	0	28.7	33.261353	34.466003	35.690002	31.861002	30.615002	29.613	37.181004	39.0	33.261353	72	0	0	0	0	0	
1783087795	07:09:55	0	28.600002	32.6861	33.776	34.978	31.394001	30.437002	29.457	36.402	38.0	32.6861	72	0	0	0	0	0	
1783087810	07:10:10	0	28.600002	32.403152	33.419003	34.688004	31.149002	30.258001	29.346	36.024002	38.0	32.403152	72	0	0	0	0	0	
1783087825	07:10:25	0	28.400002	32.175903	33.419003	34.421	30.837002	30.103	29.19	35.935	38.0	32.175903	73	0	0	0	0	0	
1783087840	07:10:40	0	28.400002	32.0972	33.375	34.354	30.704002	29.991001	29.101002	35.935	39.0	32.0972	73	0	0	0	0	0	
1783087855	07:10:55	0	28.400002	31.942501	33.219	34.243	30.481	29.769001	28.901001	35.868	39.0	31.942501	73	0	0	0	0	0	
1783087871	07:11:11	0	28.1	31.853502	33.197002	34.154003	30.348001	29.702002	28.878002	35.779003	38.0	31.853502	73	0	0	0	0	0	
1783087886	07:11:26	0	28.000002	31.759953	33.241	34.065002	30.214	29.613	28.723001	35.734	38.0	31.759953	73	0	0	0	0	0	
1783087901	07:11:41	0	27.900002	31.4118	32.418003	33.776	30.036001	29.479002	28.656002	35.178	37.0	31.5664	73	0	0	0	0	0	
1783087917	07:11:57	0	27.800001	31.57745	33.419003	33.486	29.947	29.368002	28.567001	34.799	37.0	31.57745	73	0	0	0	0	0	
1783087932	07:12:12	0	27.6	31.8358	34.087	33.286003	30.014002	29.346	28.500002	34.799	37.0	31.8358	74	0	0	0	0	0	
1783087947	07:12:27	0	27.500002	31.860052	34.176003	33.286003	29.969002	29.168001	28.366001	34.599003	37.0	31.860052	74	0	0	0	0	0	
1783087962	07:12:42	0	27.300001	31.39255	32.841003	33.063	29.880001	29.034002	28.255001	34.354	36.0	31.39255	74	0	0	0	0	0	
1783087977	07:12:57	0	27.400002	30.762653	31.661001	32.707	29.524002	28.945002	28.188002	33.686	34.0	30.762653	75	0	0	0	0	0	
1783087992	07:13:12	0	27.300001	30.375402	31.371002	32.195	29.235	28.901001	28.099	33.108	36.0	30.375402	75	0	0	0	0	0	
1783088007	07:13:27	0	27.2	30.969955	32.284	33.976	29.235	28.7	28.033	36.269	38.0	30.969955	75	0	0	0	0	0	
1783088023	07:13:43	0	27.400002	31.440302	33.508003	34.777	29.301	28.723001	28.010002	38.895	55.000004	31.440302	75	0	0	0	0	0	
1783088038	07:13:58	0	27.800001	33.49195	37.248	38.272003	29.925001	28.678001	27.966002	44.525	65.0	33.49195	75	0	0	1	0	0	
1783088053	07:14:13	0	27.300001	36.142452	41.09	41.204002	31.305002	28.856	28.077002	47.538002	61.000004	36.142452	75	0	0	0	0	0	
1783088068	07:14:28	0	26.900002	35.98345	40.053	40.253002	31.794	29.101002	28.188002	44.571003	46.000004	35.98345	75	0	0	0	0	0	
1783088083	07:14:43	0	26.900002	33.81685	35.935	36.914	31.327002	29.301	28.389002	39.096	40.0	33.81685	75	0	0	0	0	0	
1783088099	07:14:59	0	26.800001	32.7949	34.377003	35.601	30.859001	29.324001	28.411001	37.56	38.0	32.7949	75	0	0	0	0	0	
1783088114	07:15:14	0	27.1	32.704803	34.688004	36.291	30.459002	29.301	28.411001	39.697002	43.000004	32.704803	75	0	0	0	0	0	
1783088129	07:15:29	0	27.2	32.610252	34.488003	35.734	30.459002	29.123001	28.389002	38.472	48.000004	32.610252	75	0	0	0	0	0	
1783088144	07:15:44	0	27.000002	33.21445	35.868	36.669003	30.570002	29.145	28.366001	40.209003	48.000004	33.21445	75	0	0	0	0	0	
1783088159	07:15:59	0	27.1	33.5175	36.269	36.669003	30.793001	29.101002	28.344002	40.142002	48.000004	33.5175	75	0	0	0	0	0	
1783088174	07:16:14	0	27.1	33.6242	36.447002	36.558002	30.904001	29.101002	28.389002	39.608	50.000004	33.6242	75	0	0	0	0	0	
1783088189	07:16:29	0	27.2	34.4664	38.138	38.049004	31.171001	29.123001	28.344002	41.639004	61.000004	34.4664	75	0	0	0	0	0	
1783088205	07:16:45	0	27.400002	35.356804	39.496002	39.162003	31.616001	29.19	28.411001	44.113003	63.000004	35.356804	75	0	0	0	0	0	
1783088220	07:17:00	0	27.1	35.76445	39.763	39.452003	31.995	29.257002	28.500002	43.953003	51.000004	35.76445	75	0	0	0	0	0	
1783088235	07:17:15	0	27.2	35.08785	38.406002	38.495003	31.928001	29.413002	28.522001	42.464	58.000004	35.08785	76	0	0	0	0	0	
1783088250	07:17:30	0	27.400002	35.67315	39.697002	39.429	32.106003	29.479002	28.611002	44.411003	65.0	35.67315	76	0	0	0	0	0	
1783088265	07:17:45	0	27.2	36.784405	41.158	40.861	32.707	29.524002	28.678001	45.867	53.000004	36.784405	76	0	0	0	0	0	
1783088280	07:18:00	0	27.2		38.628002	39.162003	32.573	29.591002	28.767002	42.212	45.000004		76	0	0	0	0	0	
1783088295	07:18:15	0	27.2	34.667	37.003002	37.671	32.173	29.747002	28.878002	40.231003	42.000004	34.667	76	0	0	0	0	0	
1783088311	07:18:31	0	27.300001	33.3781	34.978	36.135002	31.527002	29.702002	28.878002	38.161003	40.0	33.3781	76	0	0	0	0	0	
1783088326	07:18:46	0	27.400002	32.777203	34.154003	35.311	31.149002	29.613	28.856	36.914	39.0	32.777203	76	0	0	0	0	0	
1783088341	07:19:01	0	27.400002	32.159504	33.353	34.532	30.704002	29.502	28.789001	36.024002	38.0	32.159504	76	0	0	0	0	0	
1783088356	07:19:16	0	27.400002	31.962751	33.286003	34.154003	30.437002	29.435001	28.723001	35.623	38.0	31.962751	76	0	0	0	0	0	
1783088371	07:19:31	0	27.400002	31.487152	32.551003	33.820004	30.125002	29.257002	28.544	35.245003	37.0	31.487152	77	0	0	0	0	0	
1783088386	07:19:46	0	27.300001	31.2212	32.195	33.419003	29.925001	29.145	28.522001	34.755	37.0	31.2212	77	0	0	0	0	0	
1783088401	07:20:01	0	27.300001	30.970951	31.906002	33.13	29.747002	29.079	28.366001	34.377003	36.0	30.970951	77	0	0	0	0	0	
1783088417	07:20:17	0	27.2	30.695002	31.550001	32.796	29.502	28.923002	28.255001	34.043003	36.0	30.695002	77	0	0	0	0	0	
1783088432	07:20:32	0	27.2	30.640352	31.616001	32.885002	29.346	28.856	28.211	34.532	36.0	30.640352	77	0	0	0	0	0	
1783088447	07:20:47	0	27.1	30.470003	31.394001	32.752003	29.19	28.745	28.055002	34.087	36.0	30.470003	77	0	0	0	0	0	
1783088462	07:21:02	0	27.000002	30.267302	31.127	32.484	29.012001	28.656002	27.943	33.753002	35.0	30.267302	77	0	0	0	0	0	
1783088477	07:21:17	0	26.900002	30.278402	31.327002	32.395	28.967001	28.589	27.899002	33.686	35.0	30.278402	78	0	0	0	0	0	
1783088492	07:21:32	0	26.800001	30.0137	30.882002	32.151	28.767002	28.500002	27.832	33.397003	35.0	30.0137	78	0	0	0	0	0	
1783088507	07:21:47	0	26.7	29.88245	30.726002	31.995	28.656002	28.433	27.854002	33.264	35.0	29.88245	78	0	0	0	0	0	
1783088523	07:22:03	0	26.7	29.69205	30.459002	31.839	28.522001	28.389002	27.721	32.996002	35.0	29.69205	78	0	0	0	0	0	
1783088538	07:22:18	0	26.6	29.58395	30.325	31.728	28.433	28.233002	27.654001	32.93	35.0	29.58395	78	0	0	0	0	0	
1783088553	07:22:33	0	26.500002	29.480602	30.214	31.616001	28.300001	28.188002	27.61	32.841003	34.0	29.480602	78	0	0	0	0	0	
1783088568	07:22:48	0	26.400002	29.32815	30.080002	31.483002	28.144001	28.099	27.543001	32.640003	34.0	29.32815	79	0	0	0	0	0	
1783088583	07:23:03	0	26.400002	29.407053	30.459002	31.616001	28.077002	28.055002	27.521002	33.731003	39.0	29.407053	79	0	0	0	0	0	
1783088598	07:23:18	0	26.300001	30.03245	31.349	32.395	28.322	27.966002	27.431002	34.198	37.0	30.03245	79	0	0	0	0	0	
